ASV	NC_1	NC_2	NC_3	NC_4	NC_5	NC_6	Tomato_1	Tomato_2	Tomato_3	Tomato_4	Tomato_5	Tomato_6
940e322887e07399ce0f65f218d7fce8	0	0	0	0	12	0	0	0	0	0	0	0
fb119fb107254c0d3f9546daf03c94b8	0	0	0	0	12	0	0	0	0	0	0	0
07d959912120bc1cd72975b32491131c	0	0	0	0	12	0	0	0	0	0	0	0
9a27ab4869edd436d7901c4868424712	0	0	0	0	12	0	0	0	0	0	0	0
285e878c95845ae5752999cbf154f622	0	0	0	0	0	12	0	0	0	0	0	0
e14291f84e82910c8c9887302da61a0e	0	0	0	0	0	12	0	0	0	0	0	0
5421b939d53a93a55b1eaff9efafd0ee	0	0	0	0	0	4	0	2	0	3	0	3
6161fb5a4026666ce4e1da27224fe63f	0	0	0	0	0	0	0	0	12	0	0	0
32ab1812bd3770f4b7f6aad7273783da	0	0	0	0	0	0	0	0	12	0	0	0
87d551d82acf907fdc1233656824dceb	0	0	0	0	0	0	0	0	0	0	12	0
a8a7cb440525ad5c25631b497ad57ce3	0	0	0	0	0	0	0	0	0	0	12	0
acbe25229d94032907e8659be0da3b2b	0	0	0	0	0	0	0	0	0	0	0	12
c68857c8d334e43abca69262209e4a9b	0	0	0	0	0	0	0	0	0	0	0	12
28eddd8a046ba5529771e7bc081a503a	11	0	0	0	0	0	0	0	0	0	0	0
872b2d73071f2aea2984d52cd0c8eb12	11	0	0	0	0	0	0	0	0	0	0	0
4c9cb183cbb3a9a0ab521080397b7ccd	11	0	0	0	0	0	0	0	0	0	0	0
aa315da465295068bd186e7537132e56	8	0	0	0	0	0	0	0	0	0	3	0
28a77a638ec4d42fd6e8791664cce8d7	7	4	0	0	0	0	0	0	0	0	0	0
45c57790c828b0edaadbdba239bb4a83	7	0	4	0	0	0	0	0	0	0	0	0
deb72be439a12ad3c134dae96e912f70	7	0	0	4	0	0	0	0	0	0	0	0
1716ae42a43f367657420a4616ea959f	6	0	0	5	0	0	0	0	0	0	0	0
5a7df8f82b8119dd614e4439da83aeed	5	0	0	0	6	0	0	0	0	0	0	0
e268183916fdd3c1c57e3248403c99ab	5	0	2	0	0	0	0	0	0	4	0	0
6facb4a6d531f14c944336095e3add8a	5	0	6	0	0	0	0	0	0	0	0	0
5ccd8451060403f2f146dd52e1da0011	4	0	0	7	0	0	0	0	0	0	0	0
3fb5d8edc087dd4e63fa070b631eab8c	4	7	0	0	0	0	0	0	0	0	0	0
c970b786036015dbc74f38dd705867f3	2	0	0	0	3	0	0	0	4	0	2	0
be54ac73227a646f5008ecb1062e8c4a	0	11	0	0	0	0	0	0	0	0	0	0
3ccf7631e29f2d525454bfc22837492c	0	11	0	0	0	0	0	0	0	0	0	0
b070dd737a6ca43e9a97aaef7038e6c1	0	7	0	4	0	0	0	0	0	0	0	0
0c57ec8c212b74b397343ad8927b35a9	0	6	0	0	5	0	0	0	0	0	0	0
1059253b807e91212469d38cb27cd1ce	0	5	6	0	0	0	0	0	0	0	0	0
6eccc8cccd53c5c30d97947d67ff59c3	0	5	0	0	0	0	0	0	0	6	0	0
6d208989263c14cc01b13d8df2f0e3fa	0	0	11	0	0	0	0	0	0	0	0	0
5d35fd04d6967e774f58e2c9ca46053e	0	0	11	0	0	0	0	0	0	0	0	0
6f882393f24018cf9a143a1fd57c2b00	0	0	11	0	0	0	0	0	0	0	0	0
3868ba0439a8c7c08f19fa1708993740	0	0	11	0	0	0	0	0	0	0	0	0
15cf052154b71967365eb13ed37eb2a2	0	0	5	6	0	0	0	0	0	0	0	0
6c2b80d273418c4e1d5d425587452818	0	0	0	11	0	0	0	0	0	0	0	0
9c427124422d780604f1fb6326233c30	0	0	0	11	0	0	0	0	0	0	0	0
2ebb8b116469f715273c6c23d75a9007	0	0	0	11	0	0	0	0	0	0	0	0
6c1a3159efd4bc05edca87d9c9af9709	0	0	0	7	0	0	0	4	0	0	0	0
e0cceee52428cb59eb7f47eb0a319972	0	0	0	2	5	0	0	0	0	4	0	0
4b8e2d0e538259fc286a9b166054e492	0	0	0	2	0	0	0	0	0	9	0	0
7c24893113d8a9440eac0103f068a1cf	0	0	0	0	11	0	0	0	0	0	0	0
f0143ac85c6381b1bef9417280495016	0	0	0	0	11	0	0	0	0	0	0	0
9301c437f6bc99b548ae806dc2a96914	0	0	0	0	11	0	0	0	0	0	0	0
ac3cf150eec9118dd7f0edae917bcf7b	0	0	0	0	11	0	0	0	0	0	0	0
940b3c1d45d6406b1f0329d6eaba2aa2	0	0	0	0	11	0	0	0	0	0	0	0
f16355baaf7c3783fee946532f402305	0	0	0	0	11	0	0	0	0	0	0	0
354c6a386c578e6cc13261190aa2d462	0	0	0	0	2	3	0	0	0	4	2	0
e2c23bb14c637ffab94c8297e94d74f1	0	0	0	0	0	11	0	0	0	0	0	0
f1c1d094c69724e2f042a9e701ce4ba9	0	0	0	0	0	0	11	0	0	0	0	0
05daeb4cab5f4e79e6f6af7e77295efc	0	0	0	0	0	0	11	0	0	0	0	0
eac59e8a5ff59989488aff1b4def2a52	0	0	0	0	0	0	0	11	0	0	0	0
84e21ee27a1a61f79d99a65107cea615	0	0	0	0	0	0	0	11	0	0	0	0
5a205ac4da8dd818f16451210f08a148	0	0	0	0	0	0	0	11	0	0	0	0
9f30aca8f7ba59b56c1b7e6660eb2949	0	0	0	0	0	0	0	11	0	0	0	0
ec92a85675d515ed2aa56eebcfcb6df3	0	0	0	0	0	0	0	0	11	0	0	0
5bb81475418eb08fd43296844436ac3b	0	0	0	0	0	0	0	0	11	0	0	0
8c84adb32099b6eecc74d3aaed3ae0f0	0	0	0	0	0	0	0	0	11	0	0	0
0b23adb4cb614c9b96575903e72fcace	0	0	0	0	0	0	0	0	8	0	3	0
4b8473ab7a28ec4ab8863b420db2687c	0	0	0	0	0	0	0	0	0	11	0	0
4c5dcd022a3a9fcea37e0fb2ddfbcd86	0	0	0	0	0	0	0	0	0	11	0	0
d35674336b3517992405ec39799a77bf	0	0	0	0	0	0	0	0	0	11	0	0
aa9f252d1eb1fa9d510a7a4170cfc987	0	0	0	0	0	0	0	0	0	0	11	0
b645ed22738157e45ac52ebc25f255af	0	0	0	0	0	0	0	0	0	0	11	0
ac332f8a8f62f3173774d06e91b3ebbd	0	0	0	0	0	0	0	0	0	0	0	11
3f5f569b64782380776ac231b13323bf	0	0	0	0	0	0	0	0	0	0	0	11
dec0b738ab76e1aab56dd72f28c777fe	10	0	0	0	0	0	0	0	0	0	0	0
66d0bf29559a3c8f8c535c0fac12f93d	10	0	0	0	0	0	0	0	0	0	0	0
d9c79ba12b87e1094120341d7fcf86e7	10	0	0	0	0	0	0	0	0	0	0	0
c725f7535303f1bb8be8f121719cd1fc	10	0	0	0	0	0	0	0	0	0	0	0
11f89623434f0306dde58de37e45af67	10	0	0	0	0	0	0	0	0	0	0	0
b0bf20de34707038a9b5e54cfeb2d293	10	0	0	0	0	0	0	0	0	0	0	0
a6cee42c70a249b0d436800dbb1f16d9	10	0	0	0	0	0	0	0	0	0	0	0
34392fd8ca020076ff7ac6b2e6f3d172	10	0	0	0	0	0	0	0	0	0	0	0
87a00e7a9f6f04764111d0ba07f3954d	10	0	0	0	0	0	0	0	0	0	0	0
aa03f239b70eee3055cb38226fb6d376	7	0	0	3	0	0	0	0	0	0	0	0
387a28d93203b800d647decb04e164db	6	0	0	4	0	0	0	0	0	0	0	0
02860bee8950408f8a17dd04e0e105cb	5	0	0	2	3	0	0	0	0	0	0	0
efc0e84c3046d5129841d00216c97fd6	5	0	0	5	0	0	0	0	0	0	0	0
5677ab6ac9a41e8f5c014c3734a3020b	3	0	0	0	0	5	0	0	0	2	0	0
0b8724f01b5c1481364738869e02d0f6	3	0	0	4	0	0	0	0	0	3	0	0
7afa7a8212e312a32f36291339205e5e	0	10	0	0	0	0	0	0	0	0	0	0
ef280566c7e99fdb997b473fdbd731fd	0	10	0	0	0	0	0	0	0	0	0	0
c6f4bcb6980cf251636d0b412ac007e8	0	10	0	0	0	0	0	0	0	0	0	0
7ccef360acc0ac5afb36becbbcc754c4	0	10	0	0	0	0	0	0	0	0	0	0
1a417953864617b39c1e99f486d9e64a	0	6	4	0	0	0	0	0	0	0	0	0
6b5eb59f880cd4007b0674661a047f51	0	6	2	0	0	2	0	0	0	0	0	0
2fbaf18baffd8d0e163aaede74b6e20a	0	5	0	0	0	0	0	0	0	5	0	0
73e0fdffce0c1d38c5aee2ba4d2f4619	0	3	0	4	0	0	0	0	0	0	3	0
409da2a550b9f8e98de767e8085f65f0	0	0	10	0	0	0	0	0	0	0	0	0
78b3a527c1bd9d032730422ed1fb2f56	0	0	5	0	0	0	0	0	0	5	0	0
7090c131ef4183a330ae4f04b5644209	0	0	4	0	0	0	6	0	0	0	0	0
bd41de9ac545eb9aff215a7d4820a226	0	0	0	10	0	0	0	0	0	0	0	0
08b13987926ef8d64d241d700daa7fbb	0	0	0	10	0	0	0	0	0	0	0	0
a1d299a19fb45602b85a28507b1402f3	0	0	0	6	4	0	0	0	0	0	0	0
07845b0a57fa23bc9f8b370a4371cb85	0	0	0	4	0	0	0	0	0	6	0	0
a47d3a96feb5bc39743af20396b5f546	0	0	0	0	10	0	0	0	0	0	0	0
c429f363202963c5855faf9a0b135e32	0	0	0	0	10	0	0	0	0	0	0	0
7749f156e23067d172b2731db99bbc7f	0	0	0	0	10	0	0	0	0	0	0	0
1603b62361c90028d1622b23a95d490d	0	0	0	0	10	0	0	0	0	0	0	0
96c2aed4c18bfadfc9e2350e6e359fbb	0	0	0	0	0	10	0	0	0	0	0	0
ffb5456f55311df96c9a02ae54c5bd9c	0	0	0	0	0	10	0	0	0	0	0	0
b8af367945e6536fb7f9375a32558557	0	0	0	0	0	10	0	0	0	0	0	0
b1dfa766d43e14955597b431123fa761	0	0	0	0	0	10	0	0	0	0	0	0
58d4ea46d5a270a438b35d80e4543aef	0	0	0	0	0	0	4	0	0	1	5	0
b77f4f1d3c655c4b0402c15a0de43961	0	0	0	0	0	0	0	10	0	0	0	0
339deb36e788a0e202fce5a48223073c	0	0	0	0	0	0	0	4	0	6	0	0
8dd8670f643885d10d1f02445fc26bae	0	0	0	0	0	0	0	0	10	0	0	0
ba2c4a61c96219ce0880164d0e93e7b3	0	0	0	0	0	0	0	0	10	0	0	0
0aef1e3a2f7215448e4ff039eec31263	0	0	0	0	0	0	0	0	0	10	0	0
475d16cfefc41cc1fa78f0e7e397decd	0	0	0	0	0	0	0	0	0	6	0	4
0ed457a83850bc7bed0453e42c35b9a3	0	0	0	0	0	0	0	0	0	0	10	0
071d4e45e41389e47113e0de46bdf377	9	0	0	0	0	0	0	0	0	0	0	0
f703eca99675b910d241195b906d5a9c	9	0	0	0	0	0	0	0	0	0	0	0
d45b81d40ef6fe800df061c8d342910a	9	0	0	0	0	0	0	0	0	0	0	0
fffce80b6256a2ea36553ad0118d370e	9	0	0	0	0	0	0	0	0	0	0	0
bda90cc91a5b041086f7e39ea0366d39	9	0	0	0	0	0	0	0	0	0	0	0
4540d8c4e57e8f648c8f2728d4e3d61e	9	0	0	0	0	0	0	0	0	0	0	0
ca1f4d232452650f31c5968a042fa20e	9	0	0	0	0	0	0	0	0	0	0	0
66353ebaed0907ddb42669669f3e1b20	9	0	0	0	0	0	0	0	0	0	0	0
cd1d61f3810504025bc2fa452066ab6b	9	0	0	0	0	0	0	0	0	0	0	0
9601fe482d4be0c95eec21ce550a5a0c	6	0	0	0	0	0	0	0	3	0	0	0
4e0fe4525fd27d91fc20e308288734c9	6	0	0	0	3	0	0	0	0	0	0	0
2de4c680ba6d25ffc687ef08b0acfcca	6	0	0	3	0	0	0	0	0	0	0	0
dd8c4c72582b05d2342799b2119c9285	5	0	0	4	0	0	0	0	0	0	0	0
5efb206fc5aa2f12647ba3d54c96cc4d	5	0	2	2	0	0	0	0	0	0	0	0
61a28493f5cb32f17c78b6705fd8e6d1	5	0	0	0	4	0	0	0	0	0	0	0
77ed7f4f6edcd6ac27587cd6cadf3a65	2	7	0	0	0	0	0	0	0	0	0	0
b120e37e99eb7f7cab8f19bcea1f8a07	0	9	0	0	0	0	0	0	0	0	0	0
3d19a560f4541e92666d6b6182ee8244	0	9	0	0	0	0	0	0	0	0	0	0
cd7b377ae2c653e87f464bfe632409b2	0	9	0	0	0	0	0	0	0	0	0	0
1fa08aeed6873c33563d614366386500	0	9	0	0	0	0	0	0	0	0	0	0
e4d0872caa11d2f2879b619d77926fa2	0	9	0	0	0	0	0	0	0	0	0	0
c84d8db6933764c6090a3bc0ba19b70d	0	9	0	0	0	0	0	0	0	0	0	0
ce576699d6d85f4b592b233c0009b2c9	0	4	0	0	0	0	0	0	0	5	0	0
28e8624ecfdcbe4b78ba7d6fc5c5da37	0	0	9	0	0	0	0	0	0	0	0	0
089766d1352ed67425adff43713eea82	0	0	9	0	0	0	0	0	0	0	0	0
5f7e94ab8279524f017fc960131f61d3	0	0	9	0	0	0	0	0	0	0	0	0
5396afd956adfb5677b7cd06436ff194	0	0	9	0	0	0	0	0	0	0	0	0
d7a486621aec0680cd91ad8a70bad62d	0	0	9	0	0	0	0	0	0	0	0	0
f2140e166001b289dab7f8e9f3c34dde	0	0	6	0	3	0	0	0	0	0	0	0
88116eac35c4f805a3429fa92b8c75f3	0	0	5	0	4	0	0	0	0	0	0	0
48367853ed6db31d937c78a99e53d5b5	0	0	5	0	0	4	0	0	0	0	0	0
11917f0175aefd1a5bc57c713967e036	0	0	5	0	0	4	0	0	0	0	0	0
2e1d3edf883e8def87c98afb22f13c6b	0	0	0	9	0	0	0	0	0	0	0	0
8617587e76400fbd3abade6a16b800af	0	0	0	9	0	0	0	0	0	0	0	0
a4a75ab7828f284f28626eed127b51c3	0	0	0	9	0	0	0	0	0	0	0	0
37e0b31cfaf30d3db8810a50e26b6d08	0	0	0	6	0	3	0	0	0	0	0	0
e3a93476d26893fa2dd33d5c6716cac2	0	0	0	4	0	0	0	0	0	5	0	0
dbdae1ad6faa0451fe7905de99536609	0	0	0	0	9	0	0	0	0	0	0	0
cdb55fac958353623049508a54900203	0	0	0	0	9	0	0	0	0	0	0	0
a918d6359a4ba02bd85ce82f96dc0ec4	0	0	0	0	9	0	0	0	0	0	0	0
dd7b50aac987c7c0e3dc842401262874	0	0	0	0	9	0	0	0	0	0	0	0
dc61bb016983103637c73770ad163a2d	0	0	0	0	9	0	0	0	0	0	0	0
ac858945a9f214e1e1c938a6de5cfa34	0	0	0	0	0	9	0	0	0	0	0	0
1ee6f6044c8bbf90506dda21cb170af1	0	0	0	0	0	5	0	0	4	0	0	0
726cb6d025ae5d186f37b994ce318000	0	0	0	0	0	0	9	0	0	0	0	0
748bf755dac09588e4079b5000dcebe4	0	0	0	0	0	0	9	0	0	0	0	0
c1742093e2113edcb2b0a11b57ec41bd	0	0	0	0	0	0	6	0	0	0	3	0
da36f6ee3a700997538036f6bf7fccbf	0	0	0	0	0	0	0	9	0	0	0	0
e94119cb7b4ce6f55a781d2f9007ce36	0	0	0	0	0	0	0	9	0	0	0	0
2c32ff9be4f05224e5dd55e500048ee5	0	0	0	0	0	0	0	9	0	0	0	0
bc6728d118ed93daa23edd3f6fea7f2e	0	0	0	0	0	0	0	9	0	0	0	0
cd675073c2f19f67c6d99b8f21e6c631	0	0	0	0	0	0	0	0	9	0	0	0
4a3da32ed39e1743aba3e8e32751a71b	0	0	0	0	0	0	0	0	9	0	0	0
f025c69026fee94f18efaed8b445deea	0	0	0	0	0	0	0	0	0	9	0	0
5f053adf5dd008117205291daa6ecb62	0	0	0	0	0	0	0	0	0	9	0	0
98093fe864aa378756b29405f112fdfd	0	0	0	0	0	0	0	0	0	9	0	0
b2c0ff48866f7c92f4a2f1075cb05530	0	0	0	0	0	0	0	0	0	9	0	0
8f8c8bd579124005dd10b35a2b85fa5a	0	0	0	0	0	0	0	0	0	9	0	0
726beef3553587f03a39b68c63711e47	0	0	0	0	0	0	0	0	0	4	0	5
8fc0fabfdf5e0826776c43e192eaeaf5	0	0	0	0	0	0	0	0	0	0	9	0
c496cd7c632a922b4f45821dc3d8be58	0	0	0	0	0	0	0	0	0	0	9	0
1f5ec976755dfa8cb7996e18d9bb2a85	0	0	0	0	0	0	0	0	0	0	9	0
73037a06819ca0b1f302cda017405631	0	0	0	0	0	0	0	0	0	0	9	0
2cd36f623a4471c89d3f9c2449bd9772	0	0	0	0	0	0	0	0	0	0	5	4
24b9c101ddcac0d8f5c60eb4a4121986	0	0	0	0	0	0	0	0	0	0	0	9
1409fbcd3a4a0c4541a2be590fb25788	8	0	0	0	0	0	0	0	0	0	0	0
5683c71653276ec5075a40739da3aade	8	0	0	0	0	0	0	0	0	0	0	0
440e1aa2d8d0bbeeb674225855504dbe	8	0	0	0	0	0	0	0	0	0	0	0
b392fb1d491308a3033e386ee17d16d7	8	0	0	0	0	0	0	0	0	0	0	0
ccb26ab91986f3249ac2f79c69b084cf	6	0	2	0	0	0	0	0	0	0	0	0
f168cac748d00ae11c4756d502dfc9c7	5	0	0	0	0	3	0	0	0	0	0	0
28462e918bbd902c8af92a9a137463fa	4	0	0	0	3	0	0	0	0	0	1	0
2933b1b7ec481c976f1b8448c7ecb453	4	0	0	0	4	0	0	0	0	0	0	0
e76304bdc7475cf1b9d82ce618bdfb9f	4	0	4	0	0	0	0	0	0	0	0	0
e0f29c6e0b596b9994b4510aa70854d7	4	0	4	0	0	0	0	0	0	0	0	0
5addeb866b3fb42c5d7609fe87365e84	4	0	0	4	0	0	0	0	0	0	0	0
b9d593e8dec889bb436704a4fc5a3438	0	8	0	0	0	0	0	0	0	0	0	0
ec2ead826661ede82fddc38baa40fcd0	0	8	0	0	0	0	0	0	0	0	0	0
7d841299f713c1a9eae3022aedfb9b5a	0	8	0	0	0	0	0	0	0	0	0	0
6a350468c9177ee13004d7236a06b900	0	4	0	0	4	0	0	0	0	0	0	0
e4e1895f0d8acbc7ee01fdd0249d00ae	0	4	4	0	0	0	0	0	0	0	0	0
037ada0cd1cb94c06b4f04fefc7cae95	0	3	0	0	5	0	0	0	0	0	0	0
7b29163d23dcd8e97d97adc321cf8561	0	3	0	0	3	2	0	0	0	0	0	0
bac96dd4aedea056f033c31934a99780	0	0	8	0	0	0	0	0	0	0	0	0
fb5bcbd1d0a845435bb31a0c6aed043b	0	0	8	0	0	0	0	0	0	0	0	0
82576732b5588cf561be95fcfd30750c	0	0	8	0	0	0	0	0	0	0	0	0
caef3dd605c5d93232611f72d71bf304	0	0	3	0	3	0	0	0	0	2	0	0
8bb3371d57deea6fae6c89ee21aad749	0	0	3	0	0	2	0	3	0	0	0	0
897dd7a5577749d246bb37501ca1d087	0	0	1	0	0	0	0	0	7	0	0	0
2fef734a26dffc77397530561b0456fb	0	0	0	8	0	0	0	0	0	0	0	0
d43948f11d7d2328a5c34bb59adf4c80	0	0	0	8	0	0	0	0	0	0	0	0
0b5628c87cd1430aba8bb8f8c82b1c38	0	0	0	8	0	0	0	0	0	0	0	0
5c20603e1eadafa9010b52c6633401bc	0	0	0	8	0	0	0	0	0	0	0	0
3cdba2367efb85fbf4cf620e7d29b3dc	0	0	0	8	0	0	0	0	0	0	0	0
1557c65ed1a5f9b2e47ab45e01630495	0	0	0	8	0	0	0	0	0	0	0	0
8fb769f043a5b45b0f2c5d0d8522cbbc	0	0	0	8	0	0	0	0	0	0	0	0
18f9354058526dc3362350feb6165d5f	0	0	0	4	4	0	0	0	0	0	0	0
3998593dcc36534ca0788d3768b7af15	0	0	0	0	8	0	0	0	0	0	0	0
57f9ff92db2afe6fad48c10656ca8063	0	0	0	0	8	0	0	0	0	0	0	0
9665cc87c206d42daa1b70b515fe00bd	0	0	0	0	8	0	0	0	0	0	0	0
ebc00f2d1bd354711630803561284874	0	0	0	0	8	0	0	0	0	0	0	0
ea28e43b3df355452653ace7714ccc26	0	0	0	0	8	0	0	0	0	0	0	0
d8918d837319ed0d4d59fc97a45e6e1b	0	0	0	0	8	0	0	0	0	0	0	0
ae76338bf7eb2e1b8446646c6d083901	0	0	0	0	8	0	0	0	0	0	0	0
198348eda5c40469a4de21a4603d6955	0	0	0	0	8	0	0	0	0	0	0	0
dce9d5f3db256f34bb53915cf88a03e7	0	0	0	0	8	0	0	0	0	0	0	0
b153b70f8488bd54c550379339276e4d	0	0	0	0	8	0	0	0	0	0	0	0
307d8001d5d236c8918af4a4a54aac9f	0	0	0	0	6	2	0	0	0	0	0	0
2ab334b64ca3af8087757e27d6bde2a1	0	0	0	0	5	0	0	0	0	0	3	0
db0e64bb595bebf9ccb5e1ea93e935a3	0	0	0	0	0	8	0	0	0	0	0	0
e43cc2b2392c1dab30983706283ad548	0	0	0	0	0	8	0	0	0	0	0	0
441ebef39ff86296ca6f212462836741	0	0	0	0	0	0	8	0	0	0	0	0
3a1f58afc56d744dd75255e627921622	0	0	0	0	0	0	8	0	0	0	0	0
da9062fb85faa0e31040a7cb419be398	0	0	0	0	0	0	8	0	0	0	0	0
5fa42fca3fec973e5a2f86506c0980a3	0	0	0	0	0	0	3	0	5	0	0	0
064d157f72e2e8caecf89f7eee8d3990	0	0	0	0	0	0	0	8	0	0	0	0
9e41c759a1438153745e8070ca92bd13	0	0	0	0	0	0	0	8	0	0	0	0
d2177173b7d264dd3674dcaad515bbcb	0	0	0	0	0	0	0	8	0	0	0	0
2ba7c4820aea1ff84c0a15f719425384	0	0	0	0	0	0	0	8	0	0	0	0
d3e4cace0623f0e1be569babf22c5e10	0	0	0	0	0	0	0	0	8	0	0	0
0ec0239bc36d1075523c8a78c5ee3d2f	0	0	0	0	0	0	0	0	8	0	0	0
4b7aad7b5d32e08b170cc8c37de2d952	0	0	0	0	0	0	0	0	5	0	0	3
9b0d4a037923a0fe3b4cd531f4c6ed2b	0	0	0	0	0	0	0	0	0	8	0	0
e73ade25d91a07f96970803c807faf55	0	0	0	0	0	0	0	0	0	8	0	0
649c51f645220fa8fc9faefdfe3dbbd5	0	0	0	0	0	0	0	0	0	0	8	0
13b89c7351ba9ca90e6880504ce41c4d	0	0	0	0	0	0	0	0	0	0	0	8
f29b8771bb906580894c0368309e141f	7	0	0	0	0	0	0	0	0	0	0	0
37731e2f4db9c15f14085bb00a45a334	7	0	0	0	0	0	0	0	0	0	0	0
98c65c2faad14e6788e4ff319e192f12	7	0	0	0	0	0	0	0	0	0	0	0
12ebded51b86893b7fe408bfd69e7825	7	0	0	0	0	0	0	0	0	0	0	0
b688ed8ddbd8c5b1c52c12c469f42f5b	7	0	0	0	0	0	0	0	0	0	0	0
c0a692c872935c483edd786e028147e3	7	0	0	0	0	0	0	0	0	0	0	0
70ecc37d773472dfa7c70805b40e7c6c	7	0	0	0	0	0	0	0	0	0	0	0
6902b2d159c5bad38fd658b565fb5549	7	0	0	0	0	0	0	0	0	0	0	0
ffa3c05673b6a7105f23086faf49782e	7	0	0	0	0	0	0	0	0	0	0	0
7715554f8d87dddd43dc8074f1f16fe9	7	0	0	0	0	0	0	0	0	0	0	0
695d0f1b0cac13c2475fec427f8c5a58	7	0	0	0	0	0	0	0	0	0	0	0
2bcabf79a22a25f0820870c7efbacbb3	5	0	2	0	0	0	0	0	0	0	0	0
2406412ceb6ad8eaaaa5051d58262a0a	5	0	2	0	0	0	0	0	0	0	0	0
0d0988d70534ece61b3ccfc05031f446	4	0	0	0	0	0	0	0	0	0	3	0
8352ebd6363b386290ba46b6704af48c	4	3	0	0	0	0	0	0	0	0	0	0
cc8755526d3fffe6d58ca69b3a923814	3	0	0	0	0	0	0	4	0	0	0	0
cad7ddcea0dacada7854987b4f62615e	3	0	0	0	4	0	0	0	0	0	0	0
91142451863a14d3056577b4e1ac1dd3	3	4	0	0	0	0	0	0	0	0	0	0
397dc8d338f866dfa6d75266ce3829ed	3	0	4	0	0	0	0	0	0	0	0	0
3fbbb9cf3252b040d250c62788cf80d3	3	0	0	2	0	0	0	0	0	2	0	0
e8aa0099a34fbf4788dd7c688b385037	3	4	0	0	0	0	0	0	0	0	0	0
632c3598c3ad5e3acf1f73f751e02255	0	7	0	0	0	0	0	0	0	0	0	0
cb29657ee814134fb526be454515dc73	0	7	0	0	0	0	0	0	0	0	0	0
f75abeafd73815537b152f1baef08b3d	0	7	0	0	0	0	0	0	0	0	0	0
8bac193a449df5d1c9c36fbe9a23f14e	0	7	0	0	0	0	0	0	0	0	0	0
fbd1a627f579f521de85a6736ec2c131	0	3	0	0	4	0	0	0	0	0	0	0
009cbd31b5f5c90782ade48f20f27398	0	2	3	0	2	0	0	0	0	0	0	0
a478df428c73afd5b12ea39bc1b050cf	0	0	7	0	0	0	0	0	0	0	0	0
144f32355adb1d0b8f7f18f1941e3409	0	0	7	0	0	0	0	0	0	0	0	0
00c83c3391c7daa30e9ddb3c1772bc38	0	0	7	0	0	0	0	0	0	0	0	0
f15bf67b619f38e09f95587e75834bf0	0	0	7	0	0	0	0	0	0	0	0	0
b6fe4ed1cca14ad2cb8e81c8d12c8075	0	0	7	0	0	0	0	0	0	0	0	0
af9ca8031d7285e160bb0b8c919244aa	0	0	0	7	0	0	0	0	0	0	0	0
c9919a321e7b2bfb5b33f3ee79de36d6	0	0	0	7	0	0	0	0	0	0	0	0
ec1e63449f7767ac88e7e0e4b5dcbd58	0	0	0	7	0	0	0	0	0	0	0	0
fd72566b831a826776b2dcbb5d9ccfc3	0	0	0	7	0	0	0	0	0	0	0	0
66d90b490a36969f571c2c7073cfb3ac	0	0	0	7	0	0	0	0	0	0	0	0
8443964f8ef1816926f8abf76eaec0f7	0	0	0	7	0	0	0	0	0	0	0	0
03e22cc060aba68b0208638888f4d191	0	0	0	5	0	0	0	0	0	0	0	2
dee8b5769d06e802f2e82bc21c83566a	0	0	0	4	0	0	0	0	0	0	3	0
19d2713a0e8615ea766faac4a95d6330	0	0	0	4	3	0	0	0	0	0	0	0
8ff5ef2b74b414f809bd87be6c7ce900	0	0	0	3	0	0	0	0	0	0	0	4
e9934ba768c7d7f7ed647f62768ad49a	0	0	0	0	7	0	0	0	0	0	0	0
28b4b20181730c43cb34f1e660821477	0	0	0	0	7	0	0	0	0	0	0	0
b4102a70fe4997d83e30aad0b3ad3f63	0	0	0	0	7	0	0	0	0	0	0	0
05d3205358d30a7e5172ff3ff10dc36d	0	0	0	0	7	0	0	0	0	0	0	0
23e9c533c392b966bb81679c2be40c66	0	0	0	0	7	0	0	0	0	0	0	0
208b79109b8db6fddb06bf1e5a0b877d	0	0	0	0	7	0	0	0	0	0	0	0
0a44b5869e4d06e04cb5167c266824f9	0	0	0	0	7	0	0	0	0	0	0	0
0854e6d368bb301309cd375654252f1b	0	0	0	0	7	0	0	0	0	0	0	0
0d897de83eeb3aa7e073f309eaa1113f	0	0	0	0	7	0	0	0	0	0	0	0
b62a6483a32af7f8f1908be6c9b80c9c	0	0	0	0	5	0	0	0	0	0	0	2
2ce6a52eebb927dbdc3dc3566a05ad98	0	0	0	0	0	7	0	0	0	0	0	0
df34ea9690bc1c0642e1b6246dba210e	0	0	0	0	0	3	0	0	4	0	0	0
7f60d4ff5c4734379e7b32ba78f3ff1c	0	0	0	0	0	0	7	0	0	0	0	0
8765c53e99a7b85bb2fe0cef88e7d25e	0	0	0	0	0	0	0	7	0	0	0	0
9b7e764ab70124a4488c820c84dbea06	0	0	0	0	0	0	0	7	0	0	0	0
aed9f117663c94d9341fd94615c8b814	0	0	0	0	0	0	0	7	0	0	0	0
270c0708ae979f6fdab1c6bc5113afc6	0	0	0	0	0	0	0	0	7	0	0	0
ce838f4ec764d6939945983db403b957	0	0	0	0	0	0	0	0	7	0	0	0
6c5b991d29849f2c573463c10e89f092	0	0	0	0	0	0	0	0	7	0	0	0
69ca564ba615a5090f0b89bcadaf73f0	0	0	0	0	0	0	0	0	7	0	0	0
